6005	6005
5821	5821
5900	5900
5521	5521
5397	5397
6013	6013
5495	5495
5881	5881
5456	5456
5741	5741
5743	5743
5432	5432
5866	5866
5527	5527
5414	5414
5621	5621
5803	5803
5773	5773
5478	5478
5989	5989
5973	5973
5723	5723
5833	5833
5683	5683
5637	5637
5529	5529
5435	5435
5719	5719
6510	6510
6351	6351
6484	6484
6335	6335
6156	6156
6814	6814
6491	6491
6858	6858
6214	6214
6356	6356
6115	6115
6103	6103
6284	6284
6169	6169
6216	6216
6690	6690
6269	6269
6257	6257
6064	6064
6248	6248
6875	6875
6244	6244
6721	6721
6832	6832
6733	6733
6239	6239
6074	6074
6206	6206
6238	6238
6065	6065
6758	6758
6573	6573
6285	6285
6367	6367
6204	6204
6547	6547
6450	6450
6249	6249
6381	6381
7585	7585
7565	7565
7020	7020
7413	7413
7510	7510
7568	7568
7520	7520
7014	7014
7403	7403
6928	6928
7070	7070
6993	6993
7155	7155
7360	7360
6971	6971
7156	7156
7322	7322
7214	7214
6981	6981
7475	7475
7089	7089
7285	7285
7229	7229
7761	7761
8202	8202
8301	8301
7954	7954
7636	7636
8090	8090
8363	8363
8387	8387
8403	8403
814	814
7955	7955
7785	7785
8416	8416
7876	7876
9172	9172
8834	8834
8883	8883
8476	8476
8634	8634
9185	9185
8747	8747
9078	9078
8701	8701
8977	8977
9762	9762
9749	9749
9876	9876
9485	9485
9839	9839
9323	9323
9528	9528
9427	9427
